review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV024496,C006,P0261,CUST03181,The battery life is disappointing.,2.0,2023-01-26,True
REV018134,C008,P0395,CUST08017,"Nothing special, but it gets the job done.",3.0,2023-01-26,True
REV013310,C004,P0199,CUST02821,"Nothing special, but it gets the job done.",3.0,2023-01-26,False
REV000831,C007,P0320,CUST03349,The design is attractive and the product feels durable.,4.0,2023-01-27,True
REV035390,C008,P0361,CUST09030,I really like this product. The design is excellent.,4.0,2023-01-27,True
REV049423,C008,P0357,CUST04621,Excellent value for the price.,5.0,2023-01-27,True
REV019969,C002,P0093,CUST04572,I really like this product. The design is excellent.,4.0,2023-01-27,True
REV039901,C007,P0328,CUST07920,The product is okay and works as expected.,3.0,2023-01-27,False
REV007519,C002,P0078,CUST06569,I really like this product. The design is excellent.,5.0,2023-01-27,True
REV022605,C010,P0464,CUST06436,I am very satisfied with the performance.,4.0,2023-01-27,True
REV029170,C003,P0131,CUST04453,The design is attractive and the product feels durable.,5.0,2023-01-27,True
REV031083,C007,P0321,CUST06884,"Good performance, but the price is too high.",4.0,2023-01-27,False
REV034158,C005,P0216,CUST07937,Very good quality and easy to use.,5.0,2023-01-27,True
REV017454,C004,P0164,CUST05505,"Nothing special, but it gets the job done.",3.0,2023-01-27,True
REV022873,C009,P0446,CUST03171,The product is okay and works as expected.,3.0,2023-01-27,True
REV009777,C005,P0225,CUST03105,The product is uncomfortable after long use.,2.0,2023-01-27,True
REV043227,C004,P0155,CUST04720,Very good quality and easy to use.,5.0,2023-01-27,False
REV019516,C002,P0080,CUST06768,I experienced several problems while using it.,2.0,2023-01-27,False
REV018121,C003,P0138,CUST07892,The product looks great but it could be more comfortable.,3.0,2023-01-27,True
REV024241,C002,P0083,CUST01527,Excellent value for the price.,5.0,2023-01-27,False
REV042860,C007,P0326,CUST06142,I experienced several problems while using it.,2.0,2023-01-27,True
REV030619,C010,P0478,CUST02414,I really like this product. The design is excellent.,4.0,2023-01-27,True
REV039104,C006,P0281,CUST03807,"Good performance, but the price is too high.",2.0,2023-01-27,True
REV049958,C009,P0410,CUST01006,The quality is acceptable for the price.,3.0,2023-01-27,True
REV016454,C009,P0413,CUST09402,The design is attractive and the product feels durable.,5.0,2023-01-27,True
REV035891,C009,P0428,CUST02097,It performs reasonably well.,3.0,2023-01-27,True
REV009047,C007,P0324,CUST09573,It performs reasonably well.,3.0,2023-01-27,True
REV035163,C010,P0469,CUST01548,I am very satisfied with the performance.,5.0,2023-01-27,False
REV003871,C008,P0381,CUST00319,Excellent value for the price.,4.0,2023-01-27,True
REV003420,C009,P0406,CUST03313,"The quality is good, although the software needs improvement.",3.0,2023-01-27,True
REV006409,C007,P0339,CUST02914,Overall it is a decent product.,3.0,2023-01-27,True
REV037744,C004,P0195,CUST04458,"Good performance, but the price is too high.",3.0,2023-01-27,True
REV019671,C001,P0025,CUST05227,The design is attractive and the product feels durable.,4.0,2023-01-27,True
REV044044,C005,P0217,CUST07395,The design is excellent but the battery life is poor.,3.0,2023-01-27,True
REV030727,C002,P0073,CUST03352,"Nothing special, but it gets the job done.",3.0,2023-01-27,False
REV004204,C009,P0432,CUST00627,The quality is acceptable for the price.,3.0,2023-01-27,True
REV035346,C008,P0364,CUST04982,"Nothing special, but it gets the job done.",3.0,2023-01-27,True
REV028008,C001,P0036,CUST09356,The product looks great but it could be more comfortable.,2.0,2023-01-27,True
REV048338,C010,P0474,CUST05169,"Good performance, but the price is too high.",2.0,2023-01-27,True
REV021799,C006,P0288,CUST05784,Excellent value for the price.,5.0,2023-01-27,True
REV025500,C006,P0256,CUST00731,The design is attractive and the product feels durable.,5.0,2023-01-27,True
REV034406,C008,P0391,CUST00605,I am very satisfied with the performance.,5.0,2023-01-27,False
REV030419,C004,P0172,CUST07110,The product looks great but it could be more comfortable.,2.0,2023-01-27,True
REV040267,C009,P0433,CUST03485,The product is okay and works as expected.,3.0,2023-01-27,False
REV012560,C009,P0449,CUST01908,I am very satisfied with the performance.,4.0,2023-01-28,False
REV019380,C005,P0217,CUST07954,"Good performance, but the price is too high.",3.0,2023-01-28,True
REV025625,C005,P0219,CUST07808,Excellent value for the price.,4.0,2023-01-28,False
REV021755,C002,P0089,CUST01473,The product works perfectly and looks premium.,4.0,2023-01-28,True
REV034619,C004,P0160,CUST08299,Very good quality and easy to use.,4.0,2023-01-28,True
REV047182,C009,P0443,CUST00617,"Nothing special, but it gets the job done.",3.0,2023-01-28,True
REV022287,C003,P0138,CUST00713,I am very satisfied with the performance.,5.0,2023-01-28,True
REV013831,C004,P0173,CUST03364,The design is attractive and the product feels durable.,5.0,2023-01-28,True
REV026983,C002,P0087,CUST05026,I really like this product. The design is excellent.,4.0,2023-01-28,True
REV044394,C003,P0105,CUST06720,The product looks great but it could be more comfortable.,2.0,2023-01-28,True
REV048849,C002,P0078,CUST09305,I am very satisfied with the performance.,4.0,2023-01-28,True
REV031893,C004,P0200,CUST06955,"The quality is good, although the software needs improvement.",4.0,2023-01-28,True
REV021631,C007,P0325,CUST02311,I really like this product. The design is excellent.,4.0,2023-01-28,True
REV017128,C005,P0240,CUST08767,Very good quality and easy to use.,4.0,2023-01-28,True
REV025580,C009,P0408,CUST07479,The product works perfectly and looks premium.,5.0,2023-01-28,True
REV006460,C006,P0278,CUST01246,I really like this product. The design is excellent.,4.0,2023-01-28,True
REV004967,C002,P0082,CUST05275,Excellent value for the price.,4.0,2023-01-28,True
REV026191,C009,P0413,CUST03434,The design is attractive and the product feels durable.,4.0,2023-01-28,True
REV034413,C007,P0337,CUST03511,Excellent value for the price.,5.0,2023-01-28,True
REV039777,C002,P0067,CUST01315,The design is attractive and the product feels durable.,5.0,2023-01-28,False
REV043681,C004,P0172,CUST09398,The performance is not as good as expected.,1.0,2023-01-28,True
REV004405,C005,P0249,CUST03668,Very good quality and easy to use.,4.0,2023-01-28,False
REV035248,C006,P0272,CUST00056,The product works perfectly and looks premium.,5.0,2023-01-28,True
REV033245,C003,P0108,CUST00916,"The quality is good, although the software needs improvement.",3.0,2023-01-28,True
REV006880,C007,P0332,CUST03210,Overall it is a decent product.,3.0,2023-01-28,False
REV044803,C002,P0099,CUST06461,The product looks great but it could be more comfortable.,3.0,2023-01-28,True
REV038237,C002,P0095,CUST02928,The product is okay and works as expected.,3.0,2023-01-28,True
REV044433,C004,P0178,CUST09284,Excellent value for the price.,4.0,2023-01-28,False
REV012337,C002,P0056,CUST02252,The design is attractive and the product feels durable.,5.0,2023-01-28,False
REV018980,C009,P0448,CUST07966,Excellent value for the price.,5.0,2023-01-28,True
REV042754,C005,P0212,CUST07627,"Good performance, but the price is too high.",4.0,2023-01-28,True
REV022639,C003,P0105,CUST07892,The product works perfectly and looks premium.,4.0,2023-01-28,True
REV038684,C005,P0210,CUST07591,"The quality is good, although the software needs improvement.",4.0,2023-01-28,False
REV028737,C001,P0050,CUST00764,The design is attractive and the product feels durable.,5.0,2023-01-28,True
REV048521,C006,P0290,CUST09476,The quality is acceptable for the price.,3.0,2023-01-28,True
REV030638,C004,P0153,CUST03496,Excellent value for the price.,4.0,2023-01-28,True
REV029561,C008,P0381,CUST01278,The design is attractive and the product feels durable.,5.0,2023-01-28,True
REV004401,C002,P0100,CUST06014,The product feels too expensive for its quality.,2.0,2023-01-28,True
REV040071,C003,P0130,CUST01987,The design is attractive and the product feels durable.,4.0,2023-01-28,True
REV041207,C007,P0305,CUST01423,Very good quality and easy to use.,4.0,2023-01-28,False
REV017458,C005,P0239,CUST03502,Excellent value for the price.,4.0,2023-01-28,True
REV030636,C010,P0494,CUST09078,Excellent value for the price.,5.0,2023-01-28,False
REV028061,C007,P0344,CUST05028,Very good quality and easy to use.,5.0,2023-01-28,True
REV034876,C005,P0243,CUST09916,Excellent value for the price.,4.0,2023-01-28,False
REV023932,C002,P0065,CUST09914,The design is excellent but the battery life is poor.,2.0,2023-01-28,True
REV033259,C008,P0378,CUST04034,The performance is not as good as expected.,1.0,2023-01-28,True
REV043992,C007,P0325,CUST03599,I am very satisfied with the performance.,5.0,2023-01-29,True
REV011011,C003,P0110,CUST03369,I really like this product. The design is excellent.,5.0,2023-01-29,True
REV026361,C001,P0034,CUST04571,I really like this product. The design is excellent.,4.0,2023-01-29,True
REV006979,C010,P0451,CUST00905,I like the features but the battery could last longer.,2.0,2023-01-29,True
REV046515,C001,P0024,CUST00704,Very good quality and easy to use.,4.0,2023-01-29,True
REV049044,C008,P0352,CUST07194,I really like this product. The design is excellent.,4.0,2023-01-29,True
REV029287,C010,P0458,CUST04918,The product works perfectly and looks premium.,5.0,2023-01-29,True
REV011982,C002,P0091,CUST05728,Excellent value for the price.,5.0,2023-01-29,False
REV045349,C007,P0345,CUST04347,"Nothing special, but it gets the job done.",3.0,2023-01-29,True
REV030140,C003,P0146,CUST04494,The product is uncomfortable after long use.,2.0,2023-01-29,True
REV044995,C009,P0431,CUST09276,The design is attractive and the product feels durable.,5.0,2023-01-29,True
REV027499,C008,P0374,CUST05758,I am very satisfied with the performance.,4.0,2023-01-29,True
REV026422,C002,P0056,CUST05365,The design is attractive and the product feels durable.,4.0,2023-01-29,True
REV024081,C010,P0491,CUST02490,I really like this product. The design is excellent.,5.0,2023-01-29,True
REV020884,C007,P0312,CUST09503,The product works perfectly and looks premium.,4.0,2023-01-29,True
REV007963,C001,P0031,CUST03619,The design is attractive and the product feels durable.,4.0,2023-01-29,True
REV004105,C007,P0325,CUST05016,The design is excellent but the battery life is poor.,3.0,2023-01-29,True
REV009239,C006,P0270,CUST07098,The battery life is disappointing.,2.0,2023-01-29,True
REV040625,C008,P0380,CUST04519,The battery life is disappointing.,1.0,2023-01-29,True
REV009637,C001,P0050,CUST08732,I am very satisfied with the performance.,5.0,2023-01-29,True
REV008687,C007,P0305,CUST08094,Overall it is a decent product.,3.0,2023-01-29,False
REV045142,C006,P0262,CUST00957,I experienced several problems while using it.,1.0,2023-01-29,True
REV000609,C002,P0074,CUST09321,Very good quality and easy to use.,5.0,2023-01-29,True
REV013735,C009,P0407,CUST01775,I really like this product. The design is excellent.,4.0,2023-01-29,True
REV049427,C002,P0093,CUST01000,Excellent value for the price.,5.0,2023-01-29,True
REV017655,C002,P0064,CUST09714,The design is excellent but the battery life is poor.,2.0,2023-01-29,True
REV039516,C003,P0109,CUST02255,The product works perfectly and looks premium.,4.0,2023-01-29,True
REV003241,C006,P0254,CUST00958,I really like this product. The design is excellent.,4.0,2023-01-29,False
REV045734,C005,P0225,CUST03345,I like the features but the battery could last longer.,2.0,2023-01-29,True
REV044048,C005,P0207,CUST09780,The product is uncomfortable after long use.,2.0,2023-01-29,True
REV025680,C006,P0272,CUST05883,Excellent value for the price.,4.0,2023-01-29,True
REV007816,C008,P0355,CUST04869,The quality is acceptable for the price.,3.0,2023-01-29,True
REV021118,C009,P0434,CUST02443,The product works perfectly and looks premium.,5.0,2023-01-29,True
REV033564,C007,P0341,CUST00325,"Nothing special, but it gets the job done.",3.0,2023-01-29,False
REV022998,C008,P0373,CUST02266,The design is excellent but the battery life is poor.,3.0,2023-01-29,True
REV019480,C006,P0298,CUST00020,The design is attractive and the product feels durable.,4.0,2023-01-29,True
REV022433,C009,P0443,CUST09824,Overall it is a decent product.,3.0,2023-01-29,False
REV036886,C007,P0314,CUST02042,I really like this product. The design is excellent.,4.0,2023-01-29,True
REV041737,C003,P0150,CUST00291,"Nothing special, but it gets the job done.",3.0,2023-01-29,True
REV045709,C002,P0066,CUST03298,The performance is not as good as expected.,1.0,2023-01-29,True
REV017246,C004,P0176,CUST06366,It performs reasonably well.,3.0,2023-01-29,True
REV015437,C008,P0354,CUST01352,Excellent value for the price.,5.0,2023-01-29,False
REV014539,C005,P0211,CUST07406,The product feels too expensive for its quality.,1.0,2023-01-29,False
REV008189,C002,P0053,CUST00459,Overall it is a decent product.,3.0,2023-01-29,True
REV024901,C006,P0268,CUST00478,The product looks great but it could be more comfortable.,2.0,2023-01-29,True
REV031193,C004,P0190,CUST04628,The performance is not as good as expected.,1.0,2023-01-29,True
REV017692,C007,P0307,CUST03162,"The quality is good, although the software needs improvement.",4.0,2023-01-30,True
REV019255,C003,P0114,CUST07538,Very good quality and easy to use.,4.0,2023-01-30,True
REV031326,C005,P0238,CUST03965,I really like this product. The design is excellent.,4.0,2023-01-30,True
REV044010,C006,P0288,CUST08107,Excellent value for the price.,4.0,2023-01-30,False
REV032469,C002,P0072,CUST03148,The product works perfectly and looks premium.,4.0,2023-01-30,True
REV009021,C009,P0435,CUST07230,I like the features but the battery could last longer.,2.0,2023-01-30,False
REV016131,C006,P0272,CUST05109,The performance is not as good as expected.,1.0,2023-01-30,True
REV026888,C009,P0434,CUST06444,Excellent value for the price.,5.0,2023-01-30,True
REV041804,C008,P0394,CUST04251,The product feels too expensive for its quality.,2.0,2023-01-30,False
REV034927,C004,P0177,CUST00697,Overall it is a decent product.,3.0,2023-01-30,True
REV015501,C009,P0419,CUST08933,The product feels too expensive for its quality.,2.0,2023-01-30,True
REV029665,C009,P0423,CUST04332,The design is attractive and the product feels durable.,5.0,2023-01-30,False
REV013554,C003,P0138,CUST08225,The design is excellent but the battery life is poor.,4.0,2023-01-30,True
REV013329,C003,P0102,CUST07892,I like the features but the battery could last longer.,2.0,2023-01-30,True
REV031857,C007,P0312,CUST00390,Overall it is a decent product.,3.0,2023-01-30,True
REV046592,C005,P0205,CUST00172,I really like this product. The design is excellent.,4.0,2023-01-30,True
REV035526,C007,P0314,CUST03145,The design is excellent but the battery life is poor.,2.0,2023-01-30,True
REV003563,C006,P0287,CUST05337,The performance is not as good as expected.,1.0,2023-01-30,True
